year,country,region,sub_region,iso_alpha,happiness_score,gdp_per_capita,social_support,life_expectancy,freedom_to_make_life_choices,generosity,perceptions_of_corruption
2016,Jamaica,Americas,Latin America and the Caribbean,JAM,5.51,0.89333,0.96372,0.59469,0.43597,0.22245,0.04294
2016,Croatia,Europe,Southern Europe,HRV,5.488,1.18649,0.60809,0.70524,0.23907,0.18434,0.04002
2016,Indonesia,Asia,South-eastern Asia,IDN,5.314,0.95104,0.87625,0.49374,0.39237,0.56521,0.00322
2016,Jordan,Asia,Western Asia,JOR,5.303,0.99673,0.86216,0.60712,0.36023,0.14262,0.13297
2016,Philippines,Asia,South-eastern Asia,PHL,5.279,0.81217,0.87877,0.47036,0.54854,0.21674,0.11757
2016,China,Asia,Eastern Asia,CHN,5.245,1.0278,0.79381,0.73561,0.44012,0.04959,0.02745
2016,Kyrgyzstan,Asia,Central Asia,KGZ,5.185,0.56044,0.95434,0.55449,0.40212,0.38432,0.04762
2016,Serbia,Europe,Southern Europe,SRB,5.177,1.03437,0.81329,0.6458,0.15718,0.20737,0.04339
2016,Montenegro,Europe,Southern Europe,MNE,5.161,1.07838,0.74173,0.63533,0.15111,0.17191,0.12721
2016,Dominican Republic,Americas,Latin America and the Caribbean,DOM,5.155,1.02787,0.99496,0.57669,0.52259,0.21286,0.12372
2016,Morocco,Africa,Northern Africa,MAR,5.151,0.84058,0.38595,0.59471,0.25646,0.04053,0.08404
2016,Hungary,Europe,Eastern Europe,HUN,5.145,1.24142,0.93164,0.67608,0.1977,0.099,0.04472
2016,Pakistan,Asia,Southern Asia,PAK,5.132,0.68816,0.26135,0.40306,0.14622,0.31185,0.1388
2016,Lebanon,Asia,Western Asia,LBN,5.129,1.12268,0.64184,0.76171,0.26228,0.23693,0.03061
2016,Portugal,Europe,Southern Europe,PRT,5.123,1.27607,0.94367,0.79363,0.44727,0.11691,0.01521
2016,Vietnam,Asia,South-eastern Asia,VNM,5.061,0.74037,0.79117,0.66157,0.55954,0.25075,0.11556
2016,Tunisia,Africa,Northern Africa,TUN,5.045,0.97724,0.43165,0.59577,0.23553,0.03936,0.0817
2016,Greece,Europe,Southern Europe,GRC,5.033,1.24886,0.75473,0.80029,0.05822,0.0,0.04127
2016,Tajikistan,Asia,Central Asia,TJK,4.996,0.48835,0.75602,0.53119,0.43408,0.25998,0.13509
2016,Mongolia,Asia,Eastern Asia,MNG,4.907,0.98853,1.08983,0.55469,0.35972,0.34539,0.03285
2016,Nigeria,Africa,Sub-Saharan Africa,NGA,4.875,0.75216,0.64498,0.05108,0.27854,0.23219,0.0305
2016,Honduras,Americas,Latin America and the Caribbean,HND,4.871,0.69429,0.75596,0.58383,0.26755,0.2044,0.06906
2016,Iran,Asia,Southern Asia,IRN,4.813,1.11758,0.38857,0.64232,0.22544,0.38538,0.0557
2016,Zambia,Africa,Sub-Saharan Africa,ZMB,4.795,0.61202,0.6376,0.23573,0.42662,0.17866,0.11479
2016,Nepal,Asia,Southern Asia,NPL,4.793,0.44626,0.69699,0.50073,0.37012,0.3816,0.07008
2016,Albania,Europe,Southern Europe,ALB,4.655,0.9553,0.50163,0.73007,0.31866,0.1684,0.05301
2016,Bangladesh,Asia,Southern Asia,BGD,4.643,0.54177,0.24749,0.52989,0.39778,0.19132,0.12583
2016,Sierra Leone,Africa,Sub-Saharan Africa,SLE,4.635,0.36485,0.628,0.0,0.30685,0.23897,0.08196
2016,Iraq,Asia,Western Asia,IRQ,4.575,1.07474,0.59205,0.51076,0.24856,0.19589,0.13636
2016,Cameroon,Africa,Sub-Saharan Africa,CMR,4.513,0.52497,0.62542,0.12698,0.42736,0.2268,0.06126
2016,Ethiopia,Africa,Sub-Saharan Africa,ETH,4.508,0.29283,0.37932,0.34578,0.36703,0.29522,0.1717
2016,South Africa,Africa,Sub-Saharan Africa,ZAF,4.459,1.02416,0.96053,0.18611,0.42483,0.13656,0.08415
2016,Sri Lanka,Asia,Southern Asia,LKA,4.415,0.97318,0.84783,0.62007,0.50817,0.46978,0.07964
2016,India,Asia,Southern Asia,IND,4.404,0.74036,0.29247,0.45091,0.40285,0.25028,0.08722
2016,Myanmar,Asia,South-eastern Asia,MMR,4.395,0.34112,0.69981,0.3988,0.42692,0.81971,0.20243
2016,Egypt,Africa,Northern Africa,EGY,4.362,0.95395,0.49813,0.52116,0.18847,0.12706,0.10393
2016,Armenia,Asia,Western Asia,ARM,4.36,0.86086,0.62477,0.64083,0.14037,0.07793,0.03616
2016,Kenya,Africa,Sub-Saharan Africa,KEN,4.356,0.52267,0.7624,0.30147,0.40576,0.41328,0.06686
2016,Ukraine,Europe,Eastern Europe,UKR,4.324,0.87287,1.01413,0.58628,0.12859,0.20363,0.01829
2016,Ghana,Africa,Sub-Saharan Africa,GHA,4.276,0.63107,0.49353,0.29681,0.40973,0.21203,0.0326
2016,Georgia,Asia,Western Asia,GEO,4.252,0.83792,0.19249,0.64035,0.32461,0.06786,0.3188
2016,Senegal,Africa,Sub-Saharan Africa,SEN,4.219,0.44314,0.77416,0.40457,0.31056,0.19103,0.11681
2016,Bulgaria,Europe,Eastern Europe,BGR,4.217,1.11306,0.92542,0.67806,0.21219,0.12793,0.00615
2016,Zimbabwe,Africa,Sub-Saharan Africa,ZWE,4.193,0.35041,0.71478,0.1595,0.25429,0.18503,0.08582
2016,Malawi,Africa,Sub-Saharan Africa,MWI,4.156,0.08709,0.147,0.29364,0.4143,0.30968,0.07564
2016,Gabon,Africa,Sub-Saharan Africa,GAB,4.121,1.15851,0.72368,0.3494,0.28098,0.06244,0.09314
2016,Mali,Africa,Sub-Saharan Africa,MLI,4.073,0.31292,0.86333,0.16347,0.27544,0.21064,0.13647
2016,Cambodia,Asia,South-eastern Asia,KHM,3.907,0.55604,0.5375,0.42494,0.58852,0.40339,0.08092
2016,Burkina Faso,Africa,Sub-Saharan Africa,BFA,3.739,0.31995,0.63054,0.21297,0.3337,0.24353,0.12533
2016,Uganda,Africa,Sub-Saharan Africa,UGA,3.739,0.34719,0.90981,0.19625,0.43653,0.27102,0.06442
2016,Tanzania,Africa,Sub-Saharan Africa,TZA,3.666,0.47155,0.77623,0.357,0.3176,0.31472,0.05099
2016,Guinea,Africa,Sub-Saharan Africa,GIN,3.607,0.22415,0.3109,0.18829,0.30953,0.29914,0.1192
2016,Benin,Africa,Sub-Saharan Africa,BEN,3.484,0.39499,0.10419,0.21028,0.39747,0.2018,0.06681
2016,Afghanistan,Asia,Southern Asia,AFG,3.36,0.38227,0.11037,0.17344,0.1643,0.31268,0.07112
2016,Togo,Africa,Sub-Saharan Africa,TGO,3.303,0.28123,0.0,0.24811,0.34678,0.17517,0.11587
