year,country,region,sub_region,iso_alpha,happiness_score,gdp_per_capita,social_support,life_expectancy,freedom_to_make_life_choices,generosity,perceptions_of_corruption
2020,Lithuania,Europe,Northern Europe,LTU,6.215499878,1.193559647,1.432865739,67.29407501,0.42046079,0.053691041,0.809583843
2020,Poland,Europe,Eastern Europe,POL,6.186299801,1.16922915,1.310399771,69.31113434,0.557903528,0.063374244,0.686927021
2020,Colombia,Americas,Latin America and the Caribbean,COL,6.163400173,0.93220371,1.33445096,67.69958496,0.526890039,0.092374094,0.86457181
2020,Cyprus,Asia,Western Asia,CYP,6.15899992,1.21279943,1.149170756,73.70222473,0.459385872,0.227932334,0.856271744
2020,Nicaragua,Americas,Latin America and the Caribbean,NIC,6.13710022,0.620033145,1.27081275,67.50717926,0.560117304,0.212871477,0.665950119
2020,Romania,Europe,Eastern Europe,ROU,6.123700142,1.120401621,1.1944381,67.20723724,0.534852326,0.068181619,0.934300244
2020,Mauritius,Africa,Sub-Saharan Africa,MUS,6.101299763,1.07366395,1.395666838,66.40434265,0.590838134,0.186894551,0.805343091
2020,Kazakhstan,Asia,Central Asia,KAZ,6.057899952,1.122594237,1.453267694,64.60996246,0.497432142,0.153713793,0.764490843
2020,Estonia,Europe,Northern Europe,EST,6.021800041,1.192441225,1.453232527,68.60495758,0.576664805,0.125136748,0.623073816
2020,Philippines,Asia,South-eastern Asia,PHL,6.006000042,0.775120676,1.245381713,61.92676163,0.621915162,0.129260212,0.733634114
2020,Hungary,Europe,Eastern Europe,HUN,6.000400066,1.164307117,1.423009396,67.60997009,0.386401802,0.070491239,0.892916501
2020,Thailand,Asia,South-eastern Asia,THA,5.998799801,1.007029295,1.347519517,67.25059509,0.609449804,0.376709014,0.886272311
2020,Argentina,Americas,Latin America and the Caribbean,ARG,5.974699974,1.028465629,1.372543693,68.80380249,0.520840347,0.070100471,0.842009842
2020,Honduras,Americas,Latin America and the Caribbean,HND,5.953199863,0.598763585,1.186664104,67.19876862,0.568148077,0.256528199,0.801131904
2020,Latvia,Europe,Northern Europe,LVA,5.949999809,1.14139545,1.414398789,66.8074646,0.329198807,0.075407945,0.795580089
2020,Ecuador,Americas,Latin America and the Caribbean,ECU,5.925199986,0.853383601,1.221027613,68.50003815,0.555234551,0.115006477,0.801215112
2020,Portugal,Europe,Southern Europe,PRT,5.910900116,1.168800831,1.339530349,72.40202332,0.589895189,0.053036947,0.892629504
2020,Jamaica,Americas,Latin America and the Caribbean,JAM,5.889800072,0.779058397,1.408289194,67.09999847,0.553124607,0.116268493,0.888890028
2020,South Korea,Asia,Eastern Asia,PRK,5.872399807,1.245300651,1.133560538,73.6027298,0.25935635,0.170303866,0.789067447
2020,Japan,Asia,Eastern Asia,JPN,5.870800018,1.26672411,1.332338691,75.00096893,0.495465875,0.03571178,0.654558063
2020,Peru,Americas,Latin America and the Caribbean,PER,5.796800137,0.91854918,1.208405972,68.10023499,0.513210058,0.091611817,0.893714964
2020,Serbia,Europe,Southern Europe,SRB,5.77820015,0.988181829,1.327448964,68.21020508,0.395428419,0.15028289,0.843509018
2020,Bolivia,Americas,Latin America and the Caribbean,BOL,5.747499943,0.730976343,1.142350554,63.6004715,0.5744645,0.138375074,0.822606206
2020,Pakistan,Asia,Southern Asia,PAK,5.69329977,0.616799474,0.872979581,58.25313568,0.405421734,0.228705063,0.745705426
2020,Paraguay,Americas,Latin America and the Caribbean,PRY,5.692100048,0.897990823,1.36819756,65.63993835,0.586510062,0.204299241,0.834788501
2020,Dominican Republic,Americas,Latin America and the Caribbean,DOM,5.689199924,0.983191848,1.328888893,65.80748749,0.5628739,0.112196781,0.755999923
2020,Moldova,Europe,Eastern Europe,MDA,5.607500076,0.707916796,1.237312198,65.01301575,0.389571488,0.174049184,0.913314283
2020,Tajikistan,Asia,Central Asia,TJK,5.555699825,0.474874616,1.218377709,64.10459137,0.521141171,0.182417125,0.592076063
2020,Montenegro,Europe,Southern Europe,MNE,5.54610014,1.010150075,1.265657902,68.50534821,0.303223848,0.14901033,0.783121586
2020,Russia,Europe,Eastern Europe,RUS,5.546000004,1.126999617,1.378644109,64.10045624,0.399499595,0.099041916,0.864802599
2020,Kyrgyzstan,Asia,Central Asia,KGZ,5.541500092,0.513180971,1.341036677,64.10601044,0.614617765,0.30137074,0.888396084
2020,Greece,Europe,Southern Europe,GRC,5.514999866,1.128070116,1.168973565,72.40525818,0.173516348,0.0,0.859931409
2020,Croatia,Europe,Southern Europe,HRV,5.504700184,1.109024286,1.311264873,70.21490479,0.381456882,0.113998979,0.916495264
2020,Mongolia,Asia,Eastern Asia,MNG,5.456200123,0.904872775,1.458930612,62.30448532,0.355703115,0.263885736,0.863511205
2020,Malaysia,Asia,South-eastern Asia,MYS,5.384300232,1.168421626,1.17400229,67.10215759,0.596941531,0.274886161,0.839302301
2020,Vietnam,Asia,South-eastern Asia,VNM,5.353499889,0.718092382,1.253074765,67.9527359,0.650835574,0.136488721,0.79642123
2020,Indonesia,Asia,South-eastern Asia,IDN,5.285600185,0.891720712,1.154800892,62.15584946,0.568161428,0.542646527,0.876296401
2020,Benin,Africa,Sub-Saharan Africa,BEN,5.21600008,0.366244704,0.352428436,54.31246567,0.40583989,0.196670428,0.740532577
2020,Ghana,Africa,Sub-Saharan Africa,GHA,5.147999763,0.575862467,0.96636796,57.20398712,0.477290064,0.261291206,0.847964764
2020,Nepal,Asia,Southern Asia,NPL,5.137199879,0.444050372,1.100789309,63.77917862,0.480608255,0.300971806,0.738099158
2020,China,Asia,Eastern Asia,CHN,5.123899937,0.990533412,1.132080674,69.2891922,0.601605117,0.079021044,0.7539711
2020,Bulgaria,Europe,Eastern Europe,BGR,5.101500034,1.046554685,1.460578918,66.80397797,0.417820066,0.103833713,0.935585141
2020,Morocco,Africa,Northern Africa,MAR,5.094799995,0.75862211,0.645208478,65.89624023,0.450054139,0.040032551,0.815724611
2020,Cameroon,Africa,Sub-Saharan Africa,CMR,5.084899902,0.503958046,0.89972645,52.7049408,0.439242482,0.198020101,0.851336598
2020,Venezuela,Americas,Latin America and the Caribbean,VEN,5.053199768,0.770238638,1.348546863,66.50534058,0.271717221,0.087179154,0.837038398
2020,Algeria,Africa,Northern Africa,DZA,5.005099773,0.943856001,1.143003583,65.90517426,0.083943799,0.118915014,0.735485137
2020,Senegal,Africa,Sub-Saharan Africa,SEN,4.980800152,0.504061818,0.95459342,59.59915161,0.352400899,0.164397135,0.808785141
2020,Guinea,Africa,Sub-Saharan Africa,GIN,4.949299812,0.390007734,0.75136596,54.46780014,0.371878058,0.249490842,0.761794448
2020,Albania,Europe,Southern Europe,ALB,4.882699966,0.906653047,0.830483913,68.70813751,0.461945891,0.171027765,0.896303713
2020,Cambodia,Asia,South-eastern Asia,KHM,4.848400116,0.544634938,1.071426034,61.52996826,0.674940348,0.233342081,0.822769046
2020,Bangladesh,Asia,Southern Asia,BGD,4.832799911,0.556156278,0.868800581,64.50306702,0.604130566,0.176745117,0.661843538
2020,Gabon,Africa,Sub-Saharan Africa,GAB,4.829299927,0.988044381,1.10639751,59.71533966,0.369459897,0.052013602,0.849150956
2020,South Africa,Africa,Sub-Saharan Africa,ZAF,4.814099789,0.902140439,1.259086251,56.50601196,0.43478182,0.126406848,0.843423843
2020,Iraq,Asia,Western Asia,IRQ,4.784800053,0.982018709,1.011466622,59.90354919,0.283588052,0.153002068,0.82226181
2020,Lebanon,Asia,Western Asia,LBN,4.771500111,0.889232516,1.19249332,67.10658264,0.18551667,0.158524141,0.90225625
2020,Burkina Faso,Africa,Sub-Saharan Africa,BFA,4.768700123,0.302467644,0.9293859,53.88945389,0.322398156,0.186390609,0.739795029
2020,Mali,Africa,Sub-Saharan Africa,MLI,4.729300022,0.352462649,0.97314173,51.72698212,0.377534449,0.16966705,0.839328408
2020,Nigeria,Africa,Sub-Saharan Africa,NGA,4.724100113,0.645901859,0.986717939,49.86190796,0.435079455,0.221328124,0.861874342
2020,Armenia,Asia,Western Asia,ARM,4.676799774,0.808262408,1.034576893,66.75065613,0.378075808,0.107225738,0.773544788
2020,Georgia,Asia,Western Asia,GEO,4.672599792,0.847198069,0.7311939,64.49520874,0.485494107,0.047609735,0.665944695
2020,Iran,Asia,Southern Asia,IRN,4.672399998,1.029322505,0.886271179,66.00614929,0.301195472,0.27697894,0.714635968
2020,Jordan,Asia,Western Asia,JOR,4.633399963,0.785179198,1.140118599,66.79975128,0.424855083,0.091494769,0.700344324
2020,Kenya,Africa,Sub-Saharan Africa,KEN,4.583000183,0.476413399,0.905077755,60.09693146,0.519180536,0.393902093,0.831499159
2020,Ukraine,Europe,Eastern Europe,UKR,4.56069994,0.780434608,1.321316481,64.60678101,0.319423705,0.178551316,0.920636714
2020,Uganda,Africa,Sub-Saharan Africa,UGA,4.43200016,0.312337428,1.052327394,55.70820236,0.401682556,0.264807373,0.836737812
2020,Tunisia,Africa,Northern Africa,TUN,4.392199993,0.874742687,0.872167706,66.89785767,0.235860556,0.055881143,0.867590249
2020,Sri Lanka,Asia,Southern Asia,LKA,4.327000141,0.897986948,1.19494009,67.20006561,0.528632462,0.252666146,0.859001756
2020,Myanmar,Asia,South-eastern Asia,MMR,4.308000088,0.67809093,1.098178267,58.96171188,0.597478867,0.569813728,0.645124316
2020,Togo,Africa,Sub-Saharan Africa,TGO,4.187200069,0.268116266,0.547622859,54.71989822,0.303539038,0.200774252,0.757733464
2020,Ethiopia,Africa,Sub-Saharan Africa,ETH,4.186200142,0.315125644,1.001103282,58.63959122,0.41256687,0.227698103,0.753690004
2020,Egypt,Africa,Northern Africa,EGY,4.151400089,0.875228941,0.982539535,61.78015137,0.373684734,0.068801254,0.787726879
2020,Sierra Leone,Africa,Sub-Saharan Africa,SLE,3.926399946,0.240560383,0.747984946,50.86514282,0.382027686,0.257647008,0.861330688
2020,Zambia,Africa,Sub-Saharan Africa,ZMB,3.759399891,0.536833763,0.896037281,55.29937744,0.49131754,0.250620902,0.801289678
2020,India,Asia,Southern Asia,IND,3.573299885,0.730576158,0.644198656,60.21518707,0.581142247,0.237072483,0.772042692
2020,Malawi,Africa,Sub-Saharan Africa,MWI,3.538000107,0.176534727,0.53036809,57.59288788,0.487389833,0.213185057,0.731700778
2020,Tanzania,Africa,Sub-Saharan Africa,TZA,3.476200104,0.457163125,0.872674644,57.49607468,0.509343088,0.27154091,0.619799435
2020,Zimbabwe,Africa,Sub-Saharan Africa,ZWE,3.299200058,0.425564021,1.047835231,55.61725998,0.37740472,0.151349187,0.81023699
2020,Afghanistan,Asia,Southern Asia,AFG,2.566900015,0.30070585,0.356433839,52.59000015,0.0,0.135234714,0.933686554
